student_id,age,study_hours_per_day,social_media_hours,netflix_hours,attendance_percentage,sleep_hours,exercise_frequency,mental_health_rating,previous_gpa,semester,stress_level,dropout_risk,social_activity,screen_time,parental_support_level,motivation_level,exam_anxiety_score,time_management_score,exam_score,study_to_social_ratio,work_life_balance,academic_engagement,stress_support_ratio,total_distractions,sleep_deficit,study_efficiency,habit_cluster,gender_Male,gender_Other,major_Biology,major_Business,major_Computer Science,major_Engineering,major_Psychology,part_time_job_Yes,diet_quality_Good,diet_quality_Poor,parental_education_level_High School,parental_education_level_Master,parental_education_level_PhD,parental_education_level_Some College,internet_quality_Low,internet_quality_Medium,extracurricular_participation_Yes,study_environment_Co-Learning Group,study_environment_Dorm,study_environment_Library,study_environment_Quiet Room,access_to_tutoring_Yes,family_income_range_Low,family_income_range_Medium,learning_style_Kinesthetic,learning_style_Reading,learning_style_Visual
166603,17,4.3,2.2,0.6,73.6,5.5,6,7.4,2.95,8,4.5,No,4,7.9,9,3,10,5.2,70,1.3437499999999998,15.8,3.8271999999999995,0.45,2.8000000000000003,2.5,22.36,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
166604,17,2.7073201666950744,4.1,1.0,65.2,10.1,2,4.7,4.0,7,1.6,Yes,3,8.5,8,10,5,6.4,93,0.5308470915088381,14.807320166695074,4.1728000000000005,0.17777777777777778,5.1,-2.0999999999999996,17.326849066848478,2,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1
166605,26,4.493119963862226,4.9,0.0,46.5,7.1,2,5.5,4.0,3,6.0,Yes,3,11.1,4,2,10,3.5,86,0.7615457565868179,13.593119963862225,1.6275,1.2,4.9,0.9000000000000004,15.725919873517789,2,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1
166606,27,6.095315270000352,0.6,1.3,96.2,4.0,4,5.2,3.15,2,6.8,No,0,9.8,2,6,9,2.3,85,3.80957204375022,14.095315270000352,2.2126,2.2666666666666666,1.9,4.0,14.019225121000808,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0
166607,23,3.7,2.0,2.7,97.4,6.4,6,2.8,3.61,6,8.0,Yes,0,10.2,3,2,10,1.4,92,1.2333333333333334,16.1,1.3636,2.0,4.7,1.5999999999999996,5.18,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
166608,27,4.9,4.9,2.5,56.9,5.1,0,6.8,3.16,2,5.6,No,2,14.2,8,2,10,8.1,79,0.8305084745762712,10.0,4.6089,0.6222222222222222,7.4,2.9000000000000004,39.69,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
166609,22,6.469875563461705,4.4,2.7,60.0,7.9,7,3.0,3.63,7,7.5,Yes,1,15.3,9,5,10,1.6,91,1.19812510434476,21.369875563461704,0.96,0.75,7.1000000000000005,0.09999999999999964,10.351800901538729,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
166610,24,1.9,1.2,1.9,72.2,5.6,4,8.1,2.95,7,4.3,No,0,6.8,5,3,10,3.3,76,0.8636363636363635,11.5,2.3826,0.7166666666666667,3.0999999999999996,2.4000000000000004,6.27,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
166611,23,1.4,0.6,2.5,40.5,7.3,3,4.7,2.75,7,7.2,Yes,0,6.1,4,3,10,3.8,68,0.8749999999999999,11.7,1.5390000000000001,1.44,3.1,0.7000000000000002,5.319999999999999,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1
166612,25,3.0,1.9,1.7,87.9,5.5,3,10.0,3.41,7,4.6,No,2,7.4,10,3,10,7.7,85,1.0344827586206897,11.5,6.7683,0.41818181818181815,3.5999999999999996,2.5,23.1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
166613,28,4.3,4.5,1.2,52.5,5.6,2,6.9,3.26,6,5.6,No,3,11.3,5,5,10,4.2,85,0.7818181818181817,11.899999999999999,2.205,0.9333333333333332,5.7,2.4000000000000004,18.06,2,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0
166614,25,3.5,1.9,0.3,74.8,6.7,2,6.1,4.0,4,5.1,No,4,7.4,7,6,9,7.8,98,1.206896551724138,12.2,5.8344,0.6375,2.1999999999999997,1.2999999999999998,27.3,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
166615,20,5.048333932723784,2.9,1.1,76.5,7.4,7,7.7,4.0,3,4.3,No,3,10.6,8,5,10,9.5,94,1.2944445981343036,19.448333932723784,7.2675,0.47777777777777775,4.0,0.5999999999999996,47.95917236087595,2,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
166616,22,5.346529429362248,3.4,3.9,88.8,6.7,3,8.1,2.69,4,6.1,No,4,13.7,5,3,10,8.5,68,1.2151203248550564,15.046529429362248,7.547999999999999,1.0166666666666666,7.3,1.2999999999999998,45.44550014957911,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1
166617,18,7.6,0.4,1.3,53.6,7.2,3,6.8,3.7,7,5.2,No,4,10.4,5,1,10,7.1,88,5.428571428571429,17.8,3.8056,0.8666666666666667,1.7000000000000002,0.7999999999999998,53.959999999999994,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
166618,23,6.0,3.6,3.1,97.8,6.2,7,5.9,3.17,3,4.7,No,5,13.8,7,3,10,5.2,77,1.3043478260869565,19.2,5.0856,0.5875,6.7,1.7999999999999998,31.200000000000003,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0
166619,27,5.5,2.1,1.7,92.1,4.5,2,5.0,3.04,7,5.1,No,3,9.6,10,4,10,4.8,75,1.7741935483870968,12.0,4.4208,0.4636363636363636,3.8,3.5,26.4,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1
166620,17,9.55,0.1,2.5,40.7,7.3,0,7.300000000000001,4.0,8,7.6,Yes,0,13.9,3,3,10,1.6,100,8.681818181818182,16.85,0.6512,1.9,2.6,0.7000000000000002,15.280000000000001,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
166621,24,9.016825305727773,1.9,0.0,95.1,7.7,0,9.6,4.0,4,5.8,No,5,11.7,2,7,8,2.7,100,3.10925010542337,16.716825305727774,2.5677,1.9333333333333333,1.9,0.2999999999999998,24.345428325464987,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0
166622,25,4.5,2.9,3.4,60.6,7.0,5,5.7,4.0,7,2.4,No,3,11.6,7,10,5,9.6,100,1.153846153846154,16.5,5.8176,0.3,6.3,1.0,43.199999999999996,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
166623,21,1.4,4.4,1.2,96.8,7.7,2,7.1,4.0,7,3.9,No,4,8.2,5,2,10,2.2,98,0.25925925925925924,11.1,2.1296,0.65,5.6000000000000005,0.2999999999999998,3.08,2,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0
166624,19,6.2,2.0,0.2,59.4,5.7,6,8.2,4.0,5,2.7,Yes,2,9.1,7,2,10,3.4,98,2.066666666666667,17.9,2.0195999999999996,0.3375,2.2,2.3,21.08,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
166625,25,3.5,3.6,0.3,88.8,4.4,3,6.8,2.78,6,2.6,No,3,7.7,2,2,10,4.1,78,0.7608695652173914,10.9,3.6408,0.8666666666666667,3.9,3.5999999999999996,14.349999999999998,2,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0
166626,23,3.6,3.8,0.5,96.9,5.4,6,5.9,3.48,1,1.7,No,4,8.0,5,8,7,6.9,88,0.75,15.0,6.6861000000000015,0.2833333333333333,4.3,2.5999999999999996,24.840000000000003,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1
166627,23,4.9,2.6,3.7,80.3,5.3,2,10.0,2.94,8,5.1,No,0,12.7,2,2,10,6.3,71,1.3611111111111112,12.2,5.0588999999999995,1.7,6.300000000000001,2.7,30.87,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0
166628,23,0.6,4.3,0.5,75.7,6.9,7,7.4,4.0,4,4.5,No,1,6.1,9,10,5,6.9,100,0.11320754716981132,14.5,5.2233,0.45,4.8,1.0999999999999996,4.14,2,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0
166629,26,5.953143893058409,2.1,0.1,64.7,8.2,4,6.3,3.76,2,7.1,No,1,9.5,2,7,8,6.8,88,1.9203689977607772,18.15314389305841,4.3995999999999995,2.3666666666666667,2.2,-0.1999999999999993,40.48137847279718,2,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0
166630,20,6.2,0.9,0.6,75.1,4.8,0,5.0,3.03,6,6.0,No,0,8.1,9,3,10,5.6,72,3.2631578947368425,11.0,4.2056,0.6,1.5,3.2,34.72,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
166631,20,4.0,3.8,3.5,42.4,7.9,3,6.9,4.0,2,4.1,No,4,11.6,9,7,8,2.9,100,0.8333333333333334,14.9,1.2296,0.41,7.3,0.09999999999999964,11.6,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0
166632,22,1.0171504949146342,0.5,2.7,56.1,6.5,6,9.6,3.63,1,6.1,No,4,6.0,5,5,10,6.6,88,0.6781003299430894,13.517150494914635,3.7026,1.0166666666666666,3.2,1.5,6.713193266436585,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0
166633,16,6.3,4.7,0.3,78.1,7.5,2,2.7,4.0,6,5.2,No,1,11.4,6,3,10,3.8,99,1.1052631578947367,15.8,2.9677999999999995,0.7428571428571429,5.0,0.5,23.939999999999998,2,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0
166634,20,6.592747770524465,2.9,0.8,56.0,4.9,6,6.1,3.9,6,7.5,No,2,12.1,6,9,6,5.1,96,1.6904481462883243,17.492747770524467,2.856,1.0714285714285714,3.7,3.0999999999999996,33.623013629674766,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0
166635,27,2.5,0.9,3.0,68.5,6.8,5,3.0,3.58,1,5.4,Yes,5,6.8,9,5,10,3.4,84,1.3157894736842106,14.3,2.329,0.54,3.9,1.2000000000000002,8.5,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
166636,23,5.4,4.0,1.8,80.4,6.3,7,5.9,4.0,1,4.6,No,1,11.5,10,8,7,5.1,98,1.08,18.7,4.1004000000000005,0.41818181818181815,5.8,1.7000000000000002,27.54,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
166637,26,6.4,4.7,0.4,82.8,4.0,1,8.2,4.0,8,5.2,No,3,12.7,9,9,6,8.2,99,1.1228070175438596,11.4,6.789599999999999,0.52,5.1000000000000005,4.0,52.48,2,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
166638,18,2.6,3.0,1.2,91.9,7.3,7,6.5,3.87,7,3.8,No,0,7.6,5,7,8,4.3,100,0.65,16.9,3.9517,0.6333333333333333,4.2,0.7000000000000002,11.18,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
166639,28,6.5,0.4,0.4,88.3,6.5,0,8.7,3.53,2,2.6,No,4,7.6,3,2,10,8.1,93,4.642857142857143,13.0,7.152299999999999,0.65,0.8,1.5,52.65,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0
166640,18,3.7,3.7,0.2,91.9,5.9,3,6.7,3.95,1,4.2,No,2,8.5,5,2,10,8.8,99,0.7872340425531915,12.600000000000001,8.087200000000001,0.7000000000000001,3.9000000000000004,2.0999999999999996,32.56,2,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
166641,25,3.1,4.6,2.9,64.3,5.7,5,8.6,3.11,6,4.7,No,3,11.4,8,5,10,1.9,77,0.5535714285714286,13.8,1.2216999999999998,0.5222222222222223,7.5,2.3,5.89,2,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
166642,20,2.8,4.5,2.7,67.6,7.6,7,6.5,3.53,5,5.7,No,1,11.0,10,5,10,7.2,89,0.509090909090909,17.4,4.8671999999999995,0.5181818181818182,7.2,0.40000000000000036,20.16,2,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
166643,17,3.0,0.7,1.0,73.5,5.3,3,8.0,4.0,6,5.8,No,2,4.8,6,8,7,4.1,100,1.7647058823529411,11.3,3.0134999999999996,0.8285714285714285,1.7,2.7,12.299999999999999,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0
166644,16,2.4,3.1,0.2,55.9,8.2,3,7.3,3.59,2,2.4,Yes,1,6.3,6,3,10,3.0,99,0.5853658536585367,13.6,1.6769999999999998,0.34285714285714286,3.3000000000000003,-0.1999999999999993,7.199999999999999,2,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0
166645,17,3.3574465239151863,4.8,0.6,52.8,6.4,1,6.6,3.23,6,4.0,No,0,9.2,8,8,7,9.3,78,0.5788700903302045,10.757446523915187,4.9104,0.4444444444444444,5.3999999999999995,1.5999999999999996,31.224252672411236,2,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
166646,16,8.6,1.7,3.9,47.5,8.7,2,8.5,3.4,2,6.6,No,5,15.9,4,2,10,4.2,79,3.1851851851851847,19.299999999999997,1.995,1.3199999999999998,5.6,-0.6999999999999993,36.12,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0
166647,27,4.4,0.7,1.0,77.1,7.9,3,7.1,4.0,3,4.8,No,3,6.4,5,2,10,2.2,97,2.588235294117647,15.3,1.6962000000000002,0.7999999999999999,1.7,0.09999999999999964,9.680000000000001,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
166648,24,2.7,0.2,1.9,40.4,6.2,3,7.2,3.07,4,4.3,No,3,6.7,10,10,5,4.8,83,2.2500000000000004,11.9,1.9391999999999998,0.3909090909090909,2.1,1.7999999999999998,12.96,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0
166649,19,8.3,2.3,0.3,70.4,8.7,0,8.0,4.0,3,6.0,No,0,11.3,1,8,7,4.2,99,2.5151515151515156,17.0,2.9568000000000008,3.0,2.5999999999999996,-0.6999999999999993,34.86000000000001,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0
166650,28,5.3,0.7,3.0,93.8,7.6,0,8.1,3.53,5,1.5,No,4,10.3,9,2,10,1.7,88,3.1176470588235294,12.899999999999999,1.5945999999999998,0.15,3.7,0.40000000000000036,9.01,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
166651,24,0.7,4.5,3.3,67.5,9.7,4,9.6,3.57,1,1.8,Yes,0,9.5,4,1,10,5.5,97,0.12727272727272726,14.399999999999999,3.7125,0.36,7.8,-1.6999999999999993,3.8499999999999996,2,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
166652,18,2.3,3.1,3.0,74.4,7.5,6,5.8,3.28,6,3.2,No,0,8.9,7,3,10,9.6,76,0.5609756097560976,15.8,7.1424,0.4,6.1,0.5,22.08,2,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0
166653,22,6.0,1.7,3.7,65.1,6.5,1,6.7,4.0,8,7.5,Yes,1,11.5,9,3,10,5.6,100,2.222222222222222,13.5,3.6455999999999995,0.75,5.4,1.5,33.599999999999994,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0
166654,21,4.770460277876921,0.2,0.1,69.6,5.7,1,7.5,2.82,6,4.5,No,3,6.9,10,6,9,4.3,73,3.9753835648974345,11.47046027787692,2.9928,0.4090909090909091,0.30000000000000004,2.3,20.512979194870763,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0
166655,18,4.823095826418302,2.7,2.7,57.0,9.1,3,7.8,3.85,4,1.3,No,0,10.9,5,9,6,2.4,95,1.303539412545487,16.9230958264183,1.3679999999999999,0.21666666666666667,5.4,-1.0999999999999996,11.575429983403925,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
166656,24,5.1,4.8,1.2,45.6,9.4,2,5.7,3.75,7,4.4,No,2,13.0,8,3,10,5.2,94,0.8793103448275862,16.5,2.3712,0.48888888888888893,6.0,-1.4000000000000004,26.52,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0
166657,21,4.3,2.5,3.9,49.3,9.8,0,10.0,4.0,6,5.3,Yes,4,11.9,3,3,10,2.3,99,1.2285714285714284,14.100000000000001,1.1339,1.325,6.4,-1.8000000000000007,9.889999999999999,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0
166658,17,4.6,3.8,0.0,49.2,7.0,4,4.8,4.0,4,4.0,Yes,4,8.5,10,10,5,2.5,100,0.9583333333333333,15.6,1.23,0.36363636363636365,3.8,1.0,11.5,2,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,1,0,0
166659,20,3.219989077207523,3.6,1.9,70.1,5.2,6,5.9,4.0,7,4.9,No,4,10.4,3,2,10,1.7,96,0.6999976254798964,14.419989077207523,1.1917,1.225,5.5,2.8,5.473981431252789,2,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0
166660,24,3.8,1.1,2.3,76.1,8.4,3,7.8,3.79,8,6.7,No,4,8.8,6,8,7,2.6,92,1.8095238095238093,15.2,1.9786,0.9571428571428572,3.4,-0.40000000000000036,9.879999999999999,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
166661,26,4.7,4.7,2.8,65.0,7.3,5,9.0,4.0,8,7.0,No,3,13.1,10,10,5,8.3,87,0.8245614035087719,17.0,5.395,0.6363636363636364,7.5,0.7000000000000002,39.010000000000005,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0
166662,22,6.7,1.3,3.1,97.8,5.6,3,6.4,4.0,7,6.3,No,2,12.5,1,10,5,6.0,95,2.91304347826087,15.3,5.867999999999999,3.15,4.4,2.4000000000000004,40.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1
166663,17,4.963979450291563,0.0,2.1,58.9,7.5,0,6.4,2.64,3,3.1,No,2,8.8,6,4,10,2.0,73,4.963979450291563,12.463979450291564,1.178,0.4428571428571429,2.1,0.5,9.927958900583127,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0
166664,22,3.9,0.5,0.5,74.6,8.0,5,3.8,4.0,3,4.9,No,4,6.0,4,7,8,2.8,100,2.6,16.9,2.0887999999999995,0.9800000000000001,1.0,0.0,10.92,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
166665,18,6.667998474665405,1.5,1.9,76.5,8.2,0,5.6,3.39,3,6.0,No,1,12.0,8,1,10,4.3,83,2.6671993898661617,14.867998474665404,3.2895,0.6666666666666666,3.4,-0.1999999999999993,28.67239344106124,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0
166666,27,5.7,0.2,3.0,72.5,6.8,7,5.9,4.0,3,4.7,No,1,10.3,2,2,10,2.1,100,4.75,19.5,1.5225,1.5666666666666667,3.2,1.2000000000000002,11.97,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0
166667,21,1.0,1.7,1.2,42.9,9.9,1,7.4,3.12,2,4.2,No,1,5.7,8,7,8,9.5,78,0.37037037037037035,11.9,4.0755,0.4666666666666667,2.9,-1.9000000000000004,9.5,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
166668,27,9.55,3.2,2.4,95.1,4.4,2,5.4,4.0,4,5.5,No,3,17.299999999999997,10,8,7,9.4,100,2.2738095238095237,15.950000000000001,8.9394,0.5,5.6,3.5999999999999996,89.77000000000001,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1
166669,21,1.9,3.5,0.5,70.7,7.9,0,7.2,2.71,3,6.1,No,5,6.2,2,9,6,2.9,70,0.4222222222222222,9.8,2.0503,2.033333333333333,4.0,0.09999999999999964,5.51,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
166670,23,3.0,0.3,3.8,47.4,7.1,4,7.1,4.0,3,4.5,No,0,8.7,7,5,10,7.3,93,2.3076923076923075,14.1,3.4602,0.5625,4.1,0.9000000000000004,21.9,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1
166671,22,3.0,2.2,0.3,80.6,7.6,1,7.199999999999999,3.63,3,7.3,No,0,5.8,3,6,9,6.8,91,0.9375,11.6,5.4807999999999995,1.825,2.5,0.40000000000000036,20.4,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0
166672,25,1.8,4.2,2.8,49.4,7.3,4,4.8,3.51,1,4.5,Yes,5,9.8,9,1,10,1.2,92,0.34615384615384615,13.1,0.5928,0.45,7.0,0.7000000000000002,2.16,2,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0
166673,21,2.8,2.6,2.3,50.9,7.4,4,4.1,4.0,4,4.7,Yes,1,7.9,1,8,7,2.5,95,0.7777777777777777,14.2,1.2725,2.35,4.9,0.5999999999999996,7.0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1
166674,23,5.5,4.3,0.5,98.7,5.2,1,3.4,4.0,7,4.5,No,5,10.9,3,5,10,4.3,100,1.0377358490566038,11.7,4.2440999999999995,1.125,4.8,2.8,23.65,2,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1
166675,28,3.9,1.1,1.4,73.8,8.7,5,5.1,3.93,5,4.1,No,0,7.9,8,5,10,8.2,93,1.857142857142857,17.6,6.0516,0.4555555555555555,2.5,-0.6999999999999993,31.979999999999997,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0
166676,26,3.4,3.8,0.8,53.2,6.7,1,8.8,3.58,3,2.8,No,3,9.8,9,8,7,6.1,94,0.7083333333333334,11.1,3.2451999999999996,0.27999999999999997,4.6,1.2999999999999998,20.74,2,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
166677,17,4.0,0.1,1.3,94.4,6.6,1,6.7,2.93,6,3.5,No,3,7.3,2,2,10,4.8,73,3.6363636363636362,11.6,4.5312,1.1666666666666667,1.4000000000000001,1.4000000000000004,19.2,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
166678,24,0.8,4.1,2.6,73.4,10.8,4,8.6,2.33,1,6.1,Yes,3,9.4,1,6,9,1.3,53,0.15686274509803924,15.600000000000001,0.9542000000000002,3.05,6.699999999999999,-2.8000000000000007,1.04,2,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
166679,17,5.2,3.8,3.6,77.0,8.9,6,6.5,4.0,8,7.4,No,5,14.3,2,5,10,4.0,100,1.0833333333333335,20.1,3.08,2.466666666666667,7.4,-0.9000000000000004,20.8,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
166680,16,3.6,2.6,1.2,61.7,8.1,2,8.2,4.0,2,6.0,No,3,8.2,7,7,8,6.8,98,1.0,13.7,4.1956,0.75,3.8,-0.09999999999999964,24.48,2,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0
166681,25,6.5,1.2,3.9,59.9,5.3,4,7.6,3.77,1,4.0,No,4,12.8,1,2,10,7.5,100,2.954545454545454,15.8,4.4925,2.0,5.1,2.7,48.75,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0
166682,26,1.8,3.8,0.8,90.7,5.5,0,6.7,4.0,4,3.8,No,1,7.8,5,7,8,4.5,96,0.375,7.3,4.0815,0.6333333333333333,4.6,2.5,8.1,2,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0
166683,21,3.8,0.5,2.3,56.5,8.9,2,6.6,3.97,1,2.2,No,5,6.9,10,9,6,3.8,96,2.533333333333333,14.7,2.147,0.2,2.8,-0.9000000000000004,14.44,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
166684,20,5.0,4.4,1.3,48.3,4.6,4,8.2,4.0,7,3.8,No,3,12.1,2,5,10,7.4,92,0.9259259259259258,13.6,3.5742000000000003,1.2666666666666666,5.7,3.4000000000000004,37.0,2,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0
